gene,mean_in,mean_out,mean_diff,p_fisher,dep_frac_in,dep_frac_out,t_stat,p_ttest,p_wilcoxon
METTL17,-0.6703522306386566,-0.5404234266297475,-0.12992880400890905,0.9073782493619101,0.6875,0.35822147651006714,-1.9435018615837443,0.2326654493344996,0.1541199973145934
ZNF622,-0.4986222605485973,-0.2703466812489947,-0.22827557929960263,0.9073782493619101,0.3125,0.08137583892617449,-4.087778016202028,0.0026867518065813046,0.011865431197139138
GTF3C3,-0.5817806705907604,-0.48818370548497764,-0.0935969651057828,0.9073782493619101,0.625,0.3028523489932886,-1.3861859250853563,0.44563815814215163,0.2238111529890269
FNDC10,-0.3110738817791395,-0.1783900851654319,-0.13268379661370763,0.9073782493619101,0.1875,0.025167785234899327,-2.6121550781873326,0.08387441828531382,0.1795796545838289
HEATR6,-0.31988549112977593,-0.21517810500564397,-0.10470738612413197,0.9073782493619101,0.1875,0.025167785234899327,-2.385338237207019,0.12207048382405533,0.7212047114956127
IRS4,-0.27160166177612133,-0.11436633062409404,-0.15723533115202729,0.9073782493619101,0.125,0.007550335570469799,-3.815084743636825,0.005752615472621562,0.999999999916582
MSTO1,-1.2006425128188054,-0.9603101122783485,-0.2403324005404569,0.9073782493619101,1.0,0.7399328859060402,-1.9035428767295224,0.2460264941889523,0.09264359105109769
MIIP,-0.3387296161577195,-0.20292814674435228,-0.13580146941336724,0.9073782493619101,0.1875,0.025167785234899327,-3.206433000710279,0.026408483883122023,0.07346711258867797
IL17D,-0.33926319333697286,-0.15219872824983524,-0.18706446508713762,0.9073782493619101,0.125,0.007550335570469799,-4.47963245327268,0.0008195670243890792,0.01659301423102854
ARMC5,-0.6000922918359,-0.3932311085004837,-0.20686118333541625,0.9073782493619101,0.5,0.20302013422818793,-2.665219304573438,0.07662211987451567,0.05563118110865707
TCF25,-0.28469559439717274,-0.09225180194440849,-0.19244379245276425,0.9073782493619101,0.125,0.007550335570469799,-3.8522533309063864,0.005277193107578445,0.010625429340157526
SOX2,-0.2803144935292785,-0.15616920314744195,-0.12414529038183655,0.9073782493619101,0.25,0.051174496644295304,-1.656007045662389,0.3359645348229901,0.6303943657728744
DSCC1,-0.617032559746757,-0.2662818926784929,-0.3507506670682641,0.9073782493619101,0.4375,0.1593959731543624,-4.065387744222882,0.0028159224288352093,0.02697955959848372
ANKRD17,-0.4040284856477975,-0.21931978018953835,-0.18470870545825913,0.9073782493619101,0.3125,0.08221476510067115,-2.6474348933375773,0.07940567215986706,0.08804127531303048
TFB2M,-0.8145230262032033,-0.6802270164604047,-0.13429600974279854,0.9845573304836187,0.875,0.5637583892617449,-1.625205092900264,0.3470545650415704,0.1901535444044161
ZYG11A,-0.03457098593006483,-0.01822867981166294,-0.01634230611840189,1.0,0.0,0.0,-0.5900948392525074,0.7983978797334143,0.9585071620693717
ZXDC,0.043952019517328376,0.014377238180030222,0.029574781337298156,1.0,0.0,0.0008389261744966443,0.8863343234607906,1.0,0.999999999916582
ZXDB,0.007078299406382424,0.03681202777729264,-0.029733728370910213,1.0,0.0,0.0025167785234899327,-0.7610233767543813,0.7299899207081216,0.7701364906239143
ZXDA,-0.04763721575695596,0.00103015765677002,-0.04866737341372598,1.0,0.0,0.0008389261744966443,-1.5030650198944204,0.3991299199126296,0.46087515895989417
ZWINT,-0.4967127841000968,-0.5083315383813498,0.01161875428125303,1.0,0.1875,0.3691275167785235,0.14057042519329513,1.0,0.999999999916582
ZWILCH,-0.33424153038901805,-0.18876938716103406,-0.145472143227984,1.0,0.1875,0.03523489932885906,-2.9955130999838584,0.04070606549755493,0.04577035786759327
ZW10,-0.4287779115611273,-0.36090406048872403,-0.06787385107240329,1.0,0.1875,0.15771812080536912,-1.0728732182699197,0.5882918804407907,0.45826529229686075
ZUP1,0.025360237404985764,0.005186391165046241,0.020173846239939522,1.0,0.0,0.0,0.7129104906812215,1.0,0.999999999916582
ZSWIM9,0.07516675390955402,0.15244189081697973,-0.07727513690742571,1.0,0.0,0.0,-0.8315592524799827,0.6970194818076705,0.8741693943285861
ZSWIM8,-0.21261211739418606,-0.1990854680459779,-0.013526649348208158,1.0,0.0,0.014261744966442953,-0.3169417690244414,0.9139600168667649,0.8856792811502631
ZSWIM7,-0.2196617554377298,-0.14673559182429624,-0.07292616361343357,1.0,0.0625,0.010067114093959731,-1.8242239959928541,0.2726924239210545,0.3315721500903222
ZSWIM6,0.01343002203138649,0.018669867984468087,-0.005239845953081596,1.0,0.0,0.0,-0.14450743256074813,0.9786361143216642,0.9383494503603557
ZSWIM5,-0.1139016076762163,-0.06233882681871204,-0.05156278085750425,1.0,0.0,0.0,-1.5643701698403147,0.3711918544021377,0.7233273714829322
ZSWIM4,-0.02910104325586958,-0.034795961452065705,0.0056949181961961255,1.0,0.0,0.0,0.1933802934614115,1.0,0.8847973293977769
ZSWIM3,0.03505983169433535,0.058850561372466574,-0.02379072967813122,1.0,0.0625,0.006711409395973154,-0.6789209591841042,0.7638486178932987,0.999999999916582
ZSWIM2,0.03474090084661215,0.026854901501065523,0.007885999345546624,1.0,0.0,0.0,0.269162081524449,1.0,0.999999999916582
AAK1,-0.17858154277374882,-0.1877400455006013,0.00915850272685248,1.0,0.0,0.0050335570469798654,0.2657017238452664,1.0,0.999999999916582
AAGAB,0.0681044933971642,0.034387635263809564,0.03371685813335464,1.0,0.0,0.0025167785234899327,0.9320818456873514,1.0,0.999999999916582
AADAT,0.023447576877673692,-0.02852181582267184,0.051969392700345535,1.0,0.0,0.0016778523489932886,1.8433033834871035,1.0,0.999999999916582
AADACL4,-0.0197114787285812,0.02978874151588,-0.0495002202444612,1.0,0.0,0.0,-2.0055929102371026,0.21586607373745448,0.2555603170899061
AADACL3,-0.032725472335292216,0.029645518957716558,-0.06237099129300877,1.0,0.0,0.0,-2.132971687840864,0.18165848068262594,0.11501100153233165
AADACL2,0.01628920391521064,0.0577469377768061,-0.04145773386159546,1.0,0.0,0.0,-1.5546983747800434,0.37547678768759635,0.45826529229686075
AADAC,0.08530488053110387,0.12835867514617358,-0.04305379461506971,1.0,0.0,0.0,-1.4178067314599803,0.43442308494711307,0.44987670768989835
AACS,-0.02227517326590336,0.005048658755729719,-0.02732383202163308,1.0,0.0,0.0016778523489932886,-0.8108560420157692,0.7054717079397663,0.6068129454948675
AAAS,-0.42401493652251354,-0.3180009176075516,-0.10601401891496193,1.0,0.1875,0.09060402684563758,-2.006078919978822,0.21574954086960182,0.14264751597052489
A4GNT,0.06948454902513285,0.078600749537269,-0.009116200512136158,1.0,0.0,0.0,-0.31672351020600886,0.9139600168667649,0.9545979962231128
A4GALT,-0.04138732031818543,-0.060934476918490604,0.019547156600305177,1.0,0.0,0.0008389261744966443,0.6253028353637523,1.0,0.999999999916582
A3GALT2,-0.0855817112163344,-0.05469048202065883,-0.030891229195675572,1.0,0.0,0.0016778523489932886,-0.9147543981504309,0.6590632018792749,0.42905508462902103
A2ML1,0.08070678200083585,0.09795048023501025,-0.017243698234174404,1.0,0.0,0.0,-0.6103702721273616,0.7898286564990222,0.8348145179639064
A2M,0.05451731763791287,0.0005587493457683402,0.05395856829214453,1.0,0.0,0.0,1.9728492486542464,1.0,0.999999999916582
A1CF,-0.021947946810112758,-0.014273440518145332,-0.007674506291967425,1.0,0.0,0.0025167785234899327,-0.25498980517998165,0.9373090830239607,0.684460685845664
ZYG11B,-0.2435011078666831,-0.16771904389578607,-0.07578206397089704,1.0,0.0,0.008389261744966443,-2.01747276030294,0.21244658413209871,0.1089021158074133
ACTL6A,-1.68952686744925,-1.564847005147168,-0.12467986230208217,1.0,1.0,0.9907718120805369,-1.3615374267567528,0.4548764590064152,0.23776619187842424
ACTL10,0.17004568494749409,0.11720986723782073,0.052835817709673355,1.0,0.0,0.0,1.9490130642563417,1.0,0.999999999916582
ACTG2,0.02489100191070455,0.02431693375840163,0.0005740681523029208,1.0,0.0,0.0008389261744966443,0.01878418894572774,1.0,0.999999999916582
ACTG1,-0.8183225257862878,-0.7804410698441874,-0.03788145594210046,1.0,0.875,0.7114093959731543,-0.46415721032877755,0.851953353720748,0.5300112459593961
ACTC1,-0.022378121065529062,0.003973431241533604,-0.026351552307062667,1.0,0.0,0.0008389261744966443,-0.7811301726162915,0.718865892877249,0.6945518334373415
ACTBL2,-0.05637644844692456,0.016220130235139543,-0.07259657868206411,1.0,0.0,0.0,-2.3588249049598513,0.12673666430449237,0.1940741178901989
ACTB,-0.9861789082478063,-0.8122111498481528,-0.1739677583996535,1.0,0.8125,0.6258389261744967,-1.4641872951847335,0.41451452519399845,0.23258885297960114
ACTA2,0.05612745978555088,0.054491374527207814,0.0016360852583430646,1.0,0.0,0.0,0.06549824823701764,1.0,0.8544144689503642
ACTA1,-0.12778639487011406,-0.13443060289037576,0.006644208020261694,1.0,0.0,0.006711409395973154,0.17109329397631023,1.0,0.999999999916582
ACSS3,0.0608500531153504,0.017667010203316902,0.043183042912033495,1.0,0.0,0.0008389261744966443,1.3164826919796724,1.0,0.999999999916582
ACSS2,0.14914853429753067,0.1584130218008083,-0.00926448750327763,1.0,0.0,0.0,-0.25803676211868526,0.9364048915658248,0.7608047292725278
ACSS1,0.02630048211210141,0.07661804941988064,-0.050317567307779226,1.0,0.0,0.0,-1.880820235707989,0.25355768462614653,0.34576944033356716
ACSM6,0.0537023981347758,0.01680034264361957,0.03690205549115623,1.0,0.0,0.0,1.1839835886930175,1.0,0.999999999916582
ACSM5,0.07673402308407361,0.02204470533764667,0.054689317746426935,1.0,0.0,0.0,1.7167165211948467,1.0,0.999999999916582
ACSM4,0.0405503209815765,0.08096002242998061,-0.04040970144840411,1.0,0.0,0.0,-1.0290033811829191,0.6067377343665242,0.5020852506740882
ACSM3,-0.05608609388836182,-0.03638794336526306,-0.019698150523098756,1.0,0.0,0.0,-0.6286245975280266,0.7822133903752188,0.6202386227218247
ACTR3B,-0.0057672936662729515,0.0023950271800576837,-0.008162320846330635,1.0,0.0,0.0,-0.238295670096781,0.9437805484086255,0.8080311676767298
ACTR3,-0.3846581849120184,-0.47289559444708956,0.08823740953507114,1.0,0.0,0.2516778523489933,1.323540910512899,1.0,0.999999999916582
ACTR2,-1.2414870828040971,-1.3787206951795474,0.1372336123754503,1.0,1.0,0.9706375838926175,1.2358101772267667,1.0,0.999999999916582
ACTR1B,-0.16393610594600383,-0.30025243663271034,0.1363163306867065,1.0,0.0,0.031879194630872486,3.406168320944384,1.0,0.999999999916582
ACTR1A,-1.2018423730976047,-0.9217903675329021,-0.28005200556470256,1.0,0.9375,0.6854026845637584,-2.1079517116110473,0.1875301997172066,0.0885258949038431
ACTR10,-1.2650468259015484,-1.2150922462716576,-0.049954579629890805,1.0,1.0,0.9790268456375839,-0.6511598676359344,0.7737104418715564,0.7581047904210059
ACTN4,-0.12826860623133216,0.008901295291728136,-0.1371699015230603,1.0,0.0,0.0025167785234899327,-3.4589307677891576,0.01520312304843587,0.03276798033805762
ACTN3,0.2901619058493563,0.15736497821176768,0.13279692763758863,1.0,0.0,0.013888888888888888,0.925910778629734,1.0,0.999999999916582
ACTN2,-0.06079776893154602,0.00798700484070759,-0.06878477377225362,1.0,0.0,0.0008389261744966443,-1.8909080612640257,0.2502303170166717,0.23865679475189353
ACTN1,-0.15224519449878612,-0.12407346898726429,-0.028171725511521833,1.0,0.0625,0.0050335570469798654,-0.7709869323588848,0.724738920280664,0.899219276666929
ACTMAP,0.11494880669268734,0.1209278360603695,-0.005979029367682159,1.0,0.0,0.0008389261744966443,-0.1762268218842946,0.9676733878699948,0.8454268513057488
ACTL9,-0.033852227027202565,-0.029908575840617947,-0.003943651186584619,1.0,0.0,0.0008389261744966443,-0.13132158342723,0.9822158754838456,0.952937738414376
ACTL8,-0.01931456946418301,-0.013517696068367488,-0.005796873395815524,1.0,0.0,0.0025167785234899327,-0.14590684019183656,0.978625063506691,0.8949093574569359
ACTL7B,0.06645501661843167,0.07227979950433569,-0.005824782885904017,1.0,0.0,0.0008389261744966443,-0.14570721626625663,0.978625063506691,0.9358082487364213
ACTL7A,-0.11490208680337569,-0.12909529833303263,0.01419321152965694,1.0,0.0,0.0041946308724832215,0.37691841280555777,1.0,0.999999999916582
ACTL6B,0.020230994482120786,0.013266964718088055,0.006964029764032731,1.0,0.0,0.0008389261744966443,0.21139835712694138,1.0,0.999999999916582
ACYP1,0.06940729769860018,-0.005117944291057483,0.07452524198965767,1.0,0.0,0.0,2.7980244221877455,1.0,0.999999999916582
ACY3,-0.0419678576886854,-0.042426610177278924,0.0004587524885935265,1.0,0.0,0.0016778523489932886,0.013749931343157877,1.0,0.999999999916582
ACY1,0.03284034433039022,0.05639071765624865,-0.02355037332585843,1.0,0.0,0.0,-0.7822643573255204,0.718865892877249,0.577118127390634
ACVRL1,0.04583362161645055,0.03391050095742511,0.01192312065902544,1.0,0.0,0.0016778523489932886,0.3811462859004194,1.0,0.999999999916582
ACVR2B,0.025309665071128203,0.05956836853491561,-0.034258703463787406,1.0,0.0,0.0025167785234899327,-0.9827605346540523,0.6259194395271469,0.5366224241940318
ACVR2A,-0.02752303379123007,-0.03918320205605001,0.011660168264819942,1.0,0.0,0.007550335570469799,0.270459239102614,1.0,0.999999999916582
ACVR1C,0.09802568438180805,0.09751370036317872,0.0005119840186293273,1.0,0.0,0.0016778523489932886,0.012046331003936206,1.0,0.9990193873804646
ACVR1B,-0.013270391489772805,-0.1004557093720675,0.0871853178822947,1.0,0.0,0.006711409395973154,2.2921666882525007,1.0,0.999999999916582
ACVR1,0.11498194977176783,0.057311536298764565,0.057670413473003265,1.0,0.0,0.0016778523489932886,1.813059296115277,1.0,0.999999999916582
ACTRT3,-0.07016941311824827,-0.07534680393665706,0.005177390818408789,1.0,0.0,0.0025167785234899327,0.15350762589520758,1.0,0.999999999916582
ACTRT2,0.06050467954075911,0.09417805495161262,-0.03367337541085351,1.0,0.0,0.0,-1.1359174487079347,0.5587201407757866,0.46750172649876987
ACTRT1,0.1790464988337004,0.09583653658339782,0.0832099622503026,1.0,0.0,0.0008389261744966443,2.6261135393637653,1.0,0.999999999916582
ACTR8,-0.7406171219759805,-0.5871667669816651,-0.15345035499431536,1.0,0.6875,0.4672818791946309,-2.1134179318567528,0.1860120760605154,0.17521634873470956
ACTR6,-0.8822363768434812,-0.7360242192131096,-0.14621215763037165,1.0,0.875,0.6686241610738255,-1.8412302792692739,0.26698577580033805,0.21745952311024638
ACTR3C,0.03875714833133421,-0.09178079131906736,0.13053793965040156,1.0,0.0,0.007751937984496124,2.8392362110040454,1.0,0.999999999916582
ADAM22,0.10393107937270088,-0.030010761286770233,0.13394184065947112,1.0,0.0,0.0,4.400569477831579,1.0,0.999999999916582
ADAM21,0.05423472232679433,-0.028401190015761114,0.08263591234255543,1.0,0.0,0.0025167785234899327,2.2315638507357556,1.0,0.999999999916582
ADAM20,0.12104904535184785,0.11606099819940374,0.004988047152444108,1.0,0.0,0.0,0.16105809208692734,1.0,0.999999999916582
ADAM2,0.024039548325411553,0.006648921259932177,0.017390627065479378,1.0,0.0,0.0008389261744966443,0.5672880145402576,1.0,0.999999999916582
ADAM19,0.16403986861733538,0.13352590273544632,0.030513965881889066,1.0,0.0,0.0,1.15098410616543,1.0,0.999999999916582
ADAM18,0.1742740695966424,0.18546318767223416,-0.011189118075591753,1.0,0.0,0.0,-0.28891026774378753,0.9238691707356445,0.9334604377190583
ADAM17,-0.026111042098865687,0.03891857927840003,-0.06502962137726571,1.0,0.0,0.0025167785234899327,-1.7186466521687787,0.3118458513720834,0.1940741178901989
ADAM15,-0.08703661094597245,-0.07732755302185278,-0.009709057924119677,1.0,0.0,0.0008389261744966443,-0.328404404466166,0.9083566436528588,0.9504960938942125
ADAM12,-0.09173612667613583,-0.026831131145361148,-0.06490499553077468,1.0,0.0,0.0,-2.1323882695178495,0.1816619877876385,0.21666733564813848
ADAM11,-0.3408933562714841,-0.28530501378848777,-0.05558834248299632,1.0,0.0,0.026845637583892617,-1.4463342410604292,0.42211962363802763,0.3024335938585716
ADAM10,-0.010846099683447841,0.009361028981882588,-0.020207128665330427,1.0,0.0,0.003355704697986577,-0.47865655376087,0.847012840703027,0.7595136003751314
ADAD2,-0.013011241748963297,-0.03651320311923492,0.023501961370271624,1.0,0.0,0.0,0.7148029948840684,1.0,0.999999999916582
ADAD1,0.10523422124007781,0.08199552531403033,0.02323869592604748,1.0,0.0,0.0,0.8476307979507108,1.0,0.999999999916582
ADA2,-0.0461854836454165,-0.04238721820600108,-0.003798265439415416,1.0,0.0,0.0008389261744966443,-0.11035035227293516,0.9891573622767738,0.7854787904732367
ADA,-0.0016955464102314539,-0.012766690822433984,0.01107114441220253,1.0,0.0,0.0008389261744966443,0.4075332230842424,1.0,0.999999999916582
ACYP2,0.10604430635825862,0.06333771662127383,0.042706589736984796,1.0,0.0,0.0,1.5491448924984246,1.0,0.999999999916582
ADAMTS15,-0.047306740013785126,0.005492930267752621,-0.052799670281537744,1.0,0.0,0.0016778523489932886,-1.4984874853544097,0.4008464748183289,0.5208826244042908
ADAMTS14,0.10198756610838423,0.05059306045357994,0.051394505654804294,1.0,0.0,0.0,1.6380376195197692,1.0,0.999999999916582
ADAMTS13,0.01395283317979526,-0.01972933833501086,0.03368217151480612,1.0,0.0,0.0,0.9504382015318577,1.0,0.999999999916582
ADAMTS12,0.07790612259391348,0.14780936473191728,-0.0699032421380038,1.0,0.0,0.0,-1.9201647898699947,0.23993368766965292,0.6052447840001853
ADAMTS10,-0.11366734035197015,-0.14557951802508545,0.0319121776731153,1.0,0.0,0.0025167785234899327,0.9928160010740641,1.0,0.999999999916582
ADAMTS1,-0.0185683860267241,-0.049988508275260364,0.03142012224853626,1.0,0.0,0.0008389261744966443,0.9106002243187392,1.0,0.999999999916582
ADAMDEC1,0.16484068280111489,0.1120156107086522,0.05282507209246269,1.0,0.0,0.0,2.009706703207014,1.0,0.999999999916582
ADAM9,-0.026902965823525683,0.004490206748808552,-0.03139317257233423,1.0,0.0,0.0,-1.121234758928838,0.5641656666266807,0.7218071904967567
ADAM8,0.06224701700912323,0.18184505783891078,-0.11959804082978755,1.0,0.0,0.0,-3.032519038402139,0.03783306618798753,0.08968566959069334
