gene,pearson_r,p_value
CAPZA1,0.11565931198373636,5.595359533558355e-05
CINP,0.11559419243285132,5.64996744043086e-05
MEGF8,0.11558703218975432,5.656002544491974e-05
SAP30,0.1155772667764543,5.66424328142053e-05
CCDC190,0.11557155890875168,5.669065236848335e-05
GSG1L2,0.11548420285876379,0.3410954371897425
ERCC8,0.1154475336431177,5.7748045832335435e-05
NPDC1,0.11543126747095227,5.788810108532678e-05
CNTNAP3,0.11540874549765322,0.00013419433959533576
TEDC2,0.11525051992831155,5.946615223607438e-05
LTBP4,0.11523832558563599,0.3282213502416627
SELENOT,0.11522435745222194,5.9697911676030426e-05
LHX2,0.11514131857663058,6.043918034468707e-05
DPH2,0.1150096810262569,6.163214070148277e-05
GIMAP5,0.11494467822019695,6.222940536434274e-05
FCN3,0.11481470876773754,6.344005106442548e-05
DPCD,0.11474795831656268,6.407044301414047e-05
NDUFB2,0.11472122315951414,6.432458722563997e-05
ADAMTS2,0.11470314128447105,6.449701331675101e-05
PQBP1,0.11469676812230943,6.455789092230278e-05
CALML4,0.11442777000027726,6.717751194501143e-05
PTX4,0.11428584149224583,6.859984642156628e-05
RAB2B,0.11411820990167827,7.031641803799536e-05
EME2,0.11396388718161453,7.193251441796365e-05
CMTM4,0.11396340580254545,7.193760997350733e-05
FABP6,0.11391021573228195,7.250274968756634e-05
ASB11,0.1138881881425924,7.273801676732176e-05
LMAN1L,0.1138671851098043,7.296301249885247e-05
PDS5A,0.11385823538087828,7.305908640863327e-05
CHD1,0.11380212538019979,7.366414685653138e-05
RPP25,0.11371281904472859,7.463695085639114e-05
NSUN4,0.11369476241394323,7.483510880790236e-05
BRAP,0.11363930712456465,7.544679999588534e-05
MRPL12,0.11359399142857722,7.595015079338347e-05
KLHL18,0.11352004659058723,7.67783198815385e-05
OVCH2,0.11351151357129591,0.33556964117332855
SPATS2,0.11344928847580263,7.757877693150932e-05
GLYATL1B,0.11341027918109763,0.3498943774196128
SH2B2,0.1133842276913929,0.33611536691398036
ZNF446,0.11337287046687121,7.845211016290584e-05
MALSU1,0.11330090019793189,7.928309450333554e-05
HMGXB4,0.11329000430143685,7.940962289056932e-05
ZDHHC22,0.11328630951390893,7.945257180862473e-05
OXSM,0.11328191404436483,7.950369415391467e-05
GTPBP3,0.11322142534070502,8.021038156549954e-05
PGAM5,0.11316804577785299,8.083893512681577e-05
EMP1,0.11314367610565916,8.112743566095645e-05
SEL1L3,0.11312956120033457,8.129497931129361e-05
WDR91,0.11312740633137919,8.132058628594885e-05
TIRAP,0.11305690449994055,8.216259360034671e-05
G6PD,0.11303498219071315,8.242608587522304e-05
SHF,0.1130231760358574,8.256831863469956e-05
MICOS10,0.11294116288732599,8.356277214738823e-05
HPS4,0.1129369704899942,8.361390971894025e-05
FOXRED1,0.11286518474829374,8.449412627049757e-05
EGR2,0.11282097994121382,8.504049627573883e-05
PET117,0.11281095097740909,0.0001140084583435826
MTCH1,0.1127969426310415,8.533899448245534e-05
MRPL4,0.11273341136047721,8.613270103783683e-05
NDUFA1,0.11267659147326445,8.684845775769939e-05
PPID,0.11256726339207504,8.824147480853611e-05
SDHA,0.11246605418041983,8.954981289735986e-05
ERCC1,0.1124260303124522,9.007223653087011e-05
CD37,0.1124071070375851,9.03202381829919e-05
OR4D6,0.11239392299869762,0.00020062248034595243
HDAC5,0.11233206806602017,9.13100284812652e-05
MCM9,0.1122331767720747,9.26300736492443e-05
XRCC4,0.11221166009847688,9.291966242818096e-05
MRPL44,0.11217420651738312,9.342578098818273e-05
LDLRAP1,0.11216378079783529,9.356712802299114e-05
CDH15,0.11214381155262965,9.38384250690015e-05
ZFP42,0.11207264010727,9.481138865619457e-05
CLCNKB,0.11196234432777782,9.633802721681349e-05
PTCD3,0.11187159177938051,9.761151560163625e-05
DNAJC24,0.11186472655780205,9.770849512365341e-05
MRPL57,0.11184729418755097,9.795515676089534e-05
POLR1G,0.11167563926403455,0.00010041556922993954
ASCL2,0.11160534593660215,0.00010143983609759268
TAF11,0.1115902243658868,0.00010166146097276365
TAMM41,0.11141928136705767,0.0001041987902088705
CHCHD6,0.11137358405523458,0.0001048871248206428
C16orf54,0.11130500152141116,0.00010592822500118688
YARS2,0.1112589747049207,0.00010663237679846205
UBAP2L,0.11124945312765658,0.00010677859445186454
AP5Z1,0.11121450880790085,0.00010731683610664848
MRPS28,0.11116103899993107,0.00010814537462645607
TMEM63A,0.11104388985111867,0.00010998177129820597
TIMMDC1,0.11101989523815195,0.00011036151166278985
MRPL49,0.11100922248531937,0.0001105308160271291
ZCCHC2,0.11098839021000897,0.00011086198852123059
MRPS2,0.11093562184099227,0.00011170504005769653
NOA1,0.11093458626137893,0.0001117216452239247
ADCY3,0.11082826952198466,0.00011343882777598852
RSBN1L,0.11076237607697124,0.00011451555896019968
CWC15,0.11068481490956149,0.3478202943771042
LCE1B,0.1106493648691918,0.00011638466409417957
USP35,0.1106422708722248,0.00011650294584142041
PPA2,0.1106208064227049,0.00011686152325581058
PCDHB12,0.1105970237542185,0.0001172600418595835
IREB2,0.1105828200185819,0.0001174986594701724
TRAP1,0.11053242618482362,0.00011834895244714944
GOLGA3,0.11043291458752193,0.00012004505541639404
CCDC89,0.11034762183719826,0.00012151700041766114
RPL14,0.11034038042438404,0.00012164274913466942
ITGAD,0.11025172982903989,0.000123192151251028
DSCC1,0.1101544667966489,0.00012491344713844025
PRDM15,0.11007545532795075,0.00012632838069769094
ANHX,0.11005289019639536,0.00012673523745110416
SLC1A5,0.11000331402349617,0.00012763344824851924
NUBPL,0.10998766371856297,0.00012791823936537117
MAGIX,0.1098339157025078,0.0001307479984499191
MGME1,0.10982753591448273,0.00013086668321341807
FDXR,0.10966219596126699,0.00013397814048832685
PPP4C,0.1096465040237204,0.00013427702937203386
RNF11,0.10962594928890863,0.0001346694906580355
NKX1-1,0.10958320331526053,0.34276214591771276
WDR74,0.10956584303286981,0.00013582332994992164
TAF9B,0.1095586187480737,0.00013596263659327172
RIOX2,0.10955011644754994,0.00013612675956199932
ZNF138,0.10944693681574126,0.0001381333877799971
FLOT1,0.10942608869024588,0.00013854220538686067
CLIC4,0.10939518445605896,0.0001391503112752219
GEM,0.1093624395866032,0.0001397973748921134
MRPS16,0.10928151360019261,0.00014140869725973434
LTB4R2,0.10927225010336689,0.00014159425362669057
MBOAT4,0.10926010527244953,0.00014183787275804017
TEKTIP1,0.10910053307366899,0.00014507565339884243
CAD,0.10907744026148924,0.0001455499328970401
MBOAT7,0.10907369190592607,0.00014562705393346051
MTCL2,0.10904204181552771,0.00014627977685268233
KLHDC7B,0.109018537392034,0.032931118096376624
SRGAP2,0.10900535557237388,0.35522905859742354
MELTF,0.10899504598751472,0.00014725405407294492
MRPL10,0.1089532381421898,0.00014812590436520678
ILVBL,0.10890501150635172,0.00014913763919582838
PIEZO1,0.10882844011773622,0.0001507573707736105
SPATA21,0.10876438973435389,0.0001521249323117528
CDIN1,0.10869779194073484,0.00015355924763312142
QRFP,0.10866198086094919,0.00015433575682606774
CCDC68,0.10862541597546087,0.00015513241886512503
PFKFB4,0.10855977035422941,0.00015657238984148475
TEDC1,0.10855917808264012,0.00015658543863365275
CYC1,0.10852956105041307,0.0001572392595109411
CIB4,0.1084941027246784,0.0001580254070312767
MRPS25,0.10846535661355505,0.00015866544788339847
HDDC3,0.1084130828954184,0.00015983558649025224
COX6A1,0.10840127830847147,0.00016010095046832022
CCL17,0.1083204303019659,0.0001619295517502865
RUFY2,0.10823264712439697,0.00016393722749511095
ERCC4,0.10821699905208554,0.00016429755956817938
SDHAF2,0.1082078773195145,0.0001645079512122058
AMT,0.10815428503537014,0.00016574917265937245
PKD1L3,0.10802818117445133,0.35958428603314885
OR2B11,0.1079092576375415,0.0003583760657592612
ZNF141,0.10782678905151398,0.00036214699448462175
H4C1,0.10782144749953365,0.0001736570428737736
FEN1,0.10777387041940088,0.00017481595531754234
KCTD2,0.10758720862700241,0.00017943330938657563
MRPL33,0.10757222303429842,0.0001798089239397675
LDB3,0.10755565517729296,0.0001802250574030412
MRPL32,0.10755406379049554,0.0001802650757003884
NLGN3,0.10753063857346495,0.00018085511139696444
C1orf210,0.10749349582161555,0.00018179438390836865
LIG3,0.10746117206059103,0.00018261551866411652
GRK7,0.10745301047918515,0.00018282340090132506
FPGS,0.1074186126534429,0.00018370198612242898
PLAAT4,0.10738491083132469,0.0001845666376542181
LARS2,0.10735690827776902,0.00018528797409021993
ADSL,0.10723878121483545,0.00018836012046872237
ATP5MG,0.10722509131305208,0.00018871923135948773
SLC22A31,0.10720686922123181,0.3533932098242375
SVOP,0.10708172192016537,0.36383377724318566
TFB2M,0.10706941678410843,0.00019284831941655158
OGA,0.10695431700062336,0.00019595557026897849
USF1,0.10694010811408337,0.00019634239718239498
DUSP13B,0.1069395506842252,0.00019635758741580204
SMIM41,0.10693900353579743,0.37824402528648315
PSD2,0.10690171113969589,0.00019739131566339798
CD4,0.10689034877739975,0.00019770271657002005
CYP8B1,0.10687737659272732,0.0001980588004252893
FAM120C,0.10684377114438932,0.00019898406428742567
CD300C,0.1068389657649726,0.00019911670251239753
PPP2R2D,0.10680186823976076,0.3650961530323218
ABTB2,0.10678563195083847,0.00020059440497356183
SSX1,0.10675608485445168,0.00020141747985032713
ARX,0.10664441439783445,0.0002045569204489104
COMMD4,0.1066356090547049,0.00020480641168985062
KRT36,0.10646285855992658,0.00020975925496787492
HCN3,0.10644803058553809,0.0002101895751486488
RTP5,0.10644550735748969,0.00021026288372213677
PTCD1,0.10639395629158252,0.00021176588239742544
DUSP26,0.10636100357346095,0.00021273190956849105
FOXR1,0.10634220164255904,0.0002132849489180473
UNC5C,0.1063380200107987,0.00021340813045201865
KRTAP8-1,0.10630629970393503,0.00021434471493721505
CPSF4,0.10630345161828138,0.00021442899680731024
THAP5,0.1062961846683596,0.00021464418459950474
MRPL52,0.10629496000215,0.0002146804691603328
PECAM1,0.10628179100208603,0.3674492416262884
FOXP3,0.10625588989209675,0.0002158410668356711
A1BG,0.10618930816268504,0.0002178324795940569
LRRC23,0.10613085741534077,0.00021959488936411654
ATAD2B,0.1061124457156136,0.00022015280313827639
SNX31,0.1060877422780375,0.0002209034581635776
PABPC1,0.10605958034711187,0.0002217621324230648
SOD2,0.1060483047222023,0.00022210680957105602
POR,0.10600527468753873,0.00022342678767200698
DOP1A,0.10599451663429589,0.000223757946249401
TRUB2,0.10595027552621165,0.00022512463665473994
CSDC2,0.10593520271478896,0.00022559204849562482
HARS2,0.10590046040927939,0.00022667288408702272
SET,0.10588676997534094,0.00022710012632020597
AMOTL2,0.10580752238650744,0.00022958810316841614
EBP,0.10578161827590113,0.0002304068874831245
GOLPH3,0.10572206652115723,0.00023229960637099827
WARS2,0.10563124238201231,0.00023521432931569052
IQSEC3,0.10562316942268782,0.00023547505815937642
ROM1,0.10562078526202268,0.00023555211014738192
WDR86,0.10561644313405051,0.0002356925009920577
YAF2,0.10552094842366862,0.000238799959008056
GPC6,0.10542286134547549,0.00024203171461712806
INAFM1,0.10540840673561895,0.0002425114126058759
PASK,0.10539222788848279,0.00024304938848568298
SLC27A5,0.1053254793740683,0.00024528074198932134
MC1R,0.1052740741924677,0.0002470122454906289
LARGE2,0.10526180313237554,0.00024742726668015115
DMRT2,0.10521234849203587,0.00024910650929509527
OR6B3,0.10521097710794862,0.0006502193107189483
METTL25B,0.10515470719544293,0.0002510772033811504
MRPS11,0.10510224871727247,0.00025288338646253203
DHX33,0.10505583589491387,0.0002544915533568243
ZBTB34,0.1050439764645422,0.00025490400680765267
OTOA,0.10504067706247708,0.0002550188664032357
C1orf216,0.104966148077176,0.0002576263380122152
EMC6,0.10490150152307103,0.00025990826322635607
MINK1,0.10489762473753056,0.0002600457076679418
NDUFC2,0.10485213944906752,0.00026166339876147775
DRC12,0.10484259439581375,0.00026200406407264913
DNLZ,0.10480188634904056,0.000263461612252889
GUCY2F,0.10476417755723504,0.00026481854306269784
MICOS13,0.1046003461949277,0.00027079025392552105
ANKS6,0.10456130562149028,0.00027223177874238845
SLC27A4,0.10455265351909934,0.0002725522178256396
MRPL2,0.10453757835805066,0.00027311138487287346
CD300E,0.10451212693187492,0.0005482705557766893
PROS1,0.10448090273354425,0.0002752232160942221
COLEC11,0.10427409194774215,0.00028305969390780324
C3orf52,0.10410230500277996,0.0002897273001821166
MPV17,0.10405085321582201,0.0002917527305662297
DPY30,0.10402562960544016,0.0002927505050218716
ATP5MF,0.10394640935072226,0.00029590503114988655
NET1,0.10393183250348659,0.0002964889294165758
CHRNB4,0.10392327673071898,0.0002968321459749788
NFAT5,0.1038895260743728,0.00029818968852935953
LSR,0.10386484164561495,0.00029918623763200555
VPS52,0.10385136170840314,0.0002997317581119022
IGF2R,0.10369789540288091,0.0003060083389029785
PHLDA2,0.10368038357346473,0.0003067323126481272
PLAGL2,0.10363495397142325,0.000308617937338203
MRPL38,0.103588575611152,0.000310554119709372
RAB40AL,0.10352017660401182,0.0004015246532188226
RAET1G,0.10344293130580433,0.0008018943530509429
SCAND1,0.10343722668703252,0.0003169518714599077
PIDD1,0.10343454936197026,0.00031706614746272
RELL1,0.10339951233040762,0.0003185651846304454
RAI2,0.10339739943263151,0.0003186557951209025
ATF5,0.1033581049630948,0.00032034531450855856
ABCC3,0.10332710487411274,0.0003216841111701141
MTCH2,0.10329814980931884,0.00032293931231740285
TRA2B,0.10324926441422845,0.0003250688881818555
DLL3,0.10320466277409791,0.0003270232974856364
SPATA33,0.10319158474021826,0.00032759844584365373
ZNF672,0.10316137998178565,0.00032893041212372817
EFHD1,0.10311474689252184,0.00033099677688327935
UMPS,0.10305369940873833,0.0003337201993344406
ATP5PD,0.10303761540629101,0.00033444120911031705
AWAT2,0.10299937795728127,0.0003361611567241078
PSME1,0.10299925715710868,0.0003361666034759934
B3GNT7,0.10297216947180307,0.0003373900433205755
MYORG,0.10292372309357303,0.3730641435696688
ACR,0.10289464281755382,0.00034091463942680675
CEBPZ,0.10281813457171633,0.00034442664025263406
GRINA,0.10275911994645508,0.0003471586831580475
MRPL46,0.1027031407374164,0.00034976890207621714
TRIM50,0.10269744797432886,0.00035003537084207033
ERP29,0.1026756868999818,0.0003510557195150428
GATC,0.1026677152251534,0.00035143019588609696
PRR30,0.10261302621929122,0.0003540093381076388
DENR,0.10258071175060375,0.0003555415924046532
FAM161B,0.10257019212198941,0.0003560417363914131
MRPL34,0.10256367921395436,0.00035635171461560056
KLHL21,0.10256102408554922,0.00035647815628314314
RGN,0.10255944304291656,0.0003565534680891683
GHSR,0.1024976661366235,0.0003595078272244762
ZWILCH,0.10243030408542214,0.00036275533290343765
SOX17,0.10241181426161237,0.0003636515022197835
EIF5A2,0.10234452413341195,0.0003669304202640352
NDUFAF5,0.1023110263041191,0.0003685729778353708
KRBA1,0.10226419439233302,0.376151057010677
PCNT,0.10219150637166678,0.0003744897262849762
FTSJ1,0.10218620501988185,0.000374754208689648
IPMK,0.10217622575412026,0.0003752525435967502
NPM1,0.10212450762625536,0.046655001887529336
KAT7,0.10199483623973996,0.0003844191201177328
ENO3,0.1019881442078829,0.00038476126881488025
CFAP68,0.10197401059818376,0.0003854848231542264
ZNF316,0.10196472346745522,0.3873369555623494
PRICKLE1,0.1019040352024809,0.00038908588241138767
RPLP0,0.1018817442641803,0.0003902395917561585
ZNF746,0.10177406061713666,0.0003958580645437306
SGPL1,0.10172365194194848,0.0003985140317650369
FARP1,0.10166402439007437,0.00040167719515495895
CENPV,0.10161099084693703,0.0004045102234183087
TTYH3,0.10156839876295284,0.0004067989601139599
RPL17,0.10156108456742918,0.00040719321059697576
SLC51B,0.10152158524432194,0.00040932847461114957
PDLIM5,0.10131584342915892,0.000420620429115533
PRAP1,0.10124623765869098,0.000424505992878069
HMGB2,0.10123452476590257,0.0004251631162596078
OR2AJ1,0.1011791493265805,0.3943566916827254
SPRY2,0.10116664083380927,0.00042899029806322663
FAM240A,0.10116111335679659,0.3911086605606491
CLEC2L,0.10115559089913224,0.0004296163067206694
DOK2,0.10115022135633428,0.00042992081327800297
MICAL3,0.10108517204278769,0.00043362578012527903
TFAM,0.10103331588960567,0.0004366006167684478
TCP10L,0.10099549968183179,0.00043878200851096995
CLDN9,0.10091510521303099,0.0004434532925433626
BRCA2,0.10089191547858077,0.00044480931179881355
ILDR2,0.10086819920866474,0.00044620011751541575
EPYC,0.10083293671267618,0.00044827553085332076
DHCR24,0.10081922560315497,0.00044908494031907324
RAD51B,0.1007908198663909,0.00045076615585920175
PCSK4,0.10075990336583447,0.0004526026390398244
PLCG1,0.10072439657754918,0.0004547203945488146
GATA3,0.10065335375880072,0.00045898540331591194
ANGPTL8,0.10063885839554436,0.00045986018961719584
MCM8,0.1006088769373112,0.0004616744849164914
TCEAL3,0.10060801735626955,0.0004617265997576209
NPAS1,0.10059840247743114,0.00046230990617486463
TMEM14C,0.10055045519947922,0.0004652289909853084
LRP8,0.10053164504004901,0.0004663788583668165
PGBD5,0.10045661069847871,0.3846902769917234
CENPU,0.10043708553117842,0.0004721995181085903
SLC25A44,0.10042681925639552,0.0004728355207858151
FRG2C,0.10029983364781127,0.0009132258084467617
ITGA10,0.10029562712115513,0.00048103353987220577
DPH1,0.1002387345253347,0.0004846296782841843
FBXL5,0.10021791914524605,0.0004859516484393349
MGAM2,0.10018586277014196,0.3859792457758123
RAX,0.10009582836256997,0.0004937734197368245
LRRK1,0.10004547659207642,0.0004970332365169358
MECR,0.09999601964078789,0.0005002546227814993
MGAM,0.09991267466128385,0.000505727335816416
POP5,0.0998960443101841,0.00050682599078346
MPHOSPH8,0.09982359668064628,0.0005116380935890325
TBX19,0.09980717793509637,0.0005127345526531327
LSM11,0.09973073355109602,0.0005178684429219961
MGAT4B,0.0997047032328792,0.0005196274935636985
XPO5,0.09969189935075269,0.0005204947807103958
SOAT2,0.09965964574499206,0.0005226854954802672
MYO19,0.09964793364255832,0.0005234831214916498
FBXW2,0.09961053517823924,0.0005260376498102093
ANKAR,0.0996035731988958,0.0005265144718143448
RNF186,0.09959779826760193,0.0005269102987838547
GPR108,0.09959081699221173,0.0005273891811264389
UQCRC1,0.09955803987578594,0.0005296429561375036
HBD,0.09954290657905886,0.0009989250254849123
CHCHD3,0.09952358841129998,0.0005320215206364413
SETD4,0.09940912954386201,0.0005399954462077724
ITPRIPL1,0.09940677956618292,0.0005401603195141012
MRPL24,0.09940052363310614,0.0005405994611395614
HOXA2,0.09939713612942323,0.0005408373890522775
CYB5D2,0.0993412779636666,0.0005447747733603008
CDC42EP5,0.09933443914631057,0.0005452586628847526
ZNF185,0.0993271880227078,0.0005457721624663713
MAD1L1,0.0993184096293324,0.0005463944201111381
SRY,0.099277591351765,0.0522160163052329
AKR1B1,0.09915519797254721,0.0005580846064007226
CSF3R,0.09914066019545244,0.0005591370948597835
ADPRH,0.09912773453433957,0.0005600744216044642
HIGD2A,0.09912449097248349,0.0005603098634258636
NFKBIB,0.09905501197326687,0.0005653753266215186
METAP1D,0.09905435064909529,0.0005654237453776126
NDUFS2,0.09904471611289137,0.0005661295741164783
PPP6R2,0.09901021064841797,0.0005686641827540428
SLC35A2,0.09897891109433025,0.0005709724251996111
GRIP2,0.09896807910149381,0.4015120599310741
MAP6D1,0.09893777149253156,0.0005740195944307883
NELFA,0.0989253840136635,0.0005749400809114349
NLRP9,0.0989088348270383,0.0005761719568258169
CES2,0.09884642476347257,0.0005808397064936527
SPDYE3,0.09877761625868495,0.3927251610606125
PET100,0.09876227642027798,0.000587188978253471
RPL32,0.09871517069114315,0.0005907713753809472
MFRP,0.09864476398936874,0.0005961637138253478
